item_id,period_id,source_type,panel_name,jobdesc_name,work_status,progress,is_included,before_customer_description,after_customer_description
1b709081-49b7-55d9-8d77-9bb7ed74df1a,2026-05-001,SMS_DB,BRAKE,PREPARE & BREEDING REM,DONE,100,0,PREPARR TEST DRIVE,Preparr test drive telah selesai.
42757a72-0987-5e4a-b5ee-ea0c43cfc537,2026-05-001,SMS_DB,UNIT,"PELEPASAN DAN PEMASANGAN BAN CADANGAN, PELEPASAN ACCU",DONE,100,0,DI UNIT,"Pelepasan dan pemasangan ban cadangan, pelepasan ACcu pada unit kendaraan telah selesai."
3fcd0c2c-c16c-591e-82f2-3304ed73873d,2026-05-002,SMS_DB,UNIT,"TURUN JACK STAND, PREPARE UNIT",DONE,100,0,UNTUK TEST DRIVE,Untuk test drive telah selesai.
712b9d41-f5c4-596a-94ee-4044568c32ce,2026-05-002,SMS_DB,UNIT,TURUN JACK STAND,DONE,100,0,PERSIAPAN TEST DRIVE,Persiapan test drive telah selesai.
a3eed26a-4270-5e3e-a953-da09ce68ad29,2026-05-002,SMS_DB,UNIT,JACK STAND UNIT,DONE,100,0,PERSIAPAN PEMASANGAN CLAMP PIPA AC,Persiapan pemasangan clamp pipa AC telah selesai.
0e2e713b-1e94-5213-86db-e1b025440ff1,2026-05-002,SMS_DB,UNIT,JACK STAND UNIT,DONE,100,0,JACK STAND UNIT PERSIAPAN PENGECEKAN KEBOCORAN PIPA AC,Jack stand unit sebagai persiapan pengecekan kebocoran pipa AC telah selesai.
013ee900-15ba-5b07-b381-55f57b80910d,2026-05-003,SMS_DB,WIPER,PREPARE DAN PENGECEKAN,DONE,100,0,PREPARE DAN PENGECEKAN PERANGKAT WIPER BANTU MEKANIK,Persiapan dan pengecekan perangkat wiper bantu mekanik telah selesai.
63f4d86a-65e5-5f54-9e22-b15b19bc1f97,2026-05-003,SMS_DB,UNIT,PENGARAHAN DAN INCHARGE,DONE,100,0,PERSIAPAN PROGRESS,Pengarahan dan pengawasan pekerjaan pada unit kendaraan telah selesai.
ea16a5e0-a5c3-5299-a29d-15ee4a1203d1,2026-05-003,SMS_DB,ANGGOTA,KONTROL + INCHARGE,DONE,100,0,PERSIAPAN PROGRESS,Pengawasan pekerjaan pada koordinasi anggota tim telah selesai.
d98b13ce-c934-5b8d-9b28-1fa65c25a44c,2026-05-003,SMS_DB,ENGINE,LEPAS & PASANG BUSI,DONE,100,0,DI UNIT,Pelepasan dan pemasangan busi pada mesin telah selesai.
24cecb14-7ba2-5300-b140-9a5d7af4c9bd,2026-05-004,SMS_DB,PART SISTEM AC,PERAPIHAN DAN PENYIMPANAN,DONE,100,0,PERAPIHAN DAN PENYIMPANAN PART AC,Perapihan dan penyimpanan part AC telah selesai.
8d26a586-3801-5d4e-90e1-6db39ba20bcc,2026-05-004,SMS_DB,COVER FUSE BOX,PEMASANGAN,DONE,100,0,PEMASANGAN COVER FUSE BOX,Pemasangan cover fuse box telah selesai.
63d98bf4-c175-5663-b31c-d9ceb89d7724,2026-05-004,SMS_DB,UNIT,"PENGKONDISIAN UNIT, JACK STAND UNIT, DAN TURUN JACK STAND",DONE,100,0,"PENGKONDISIAN UNIT, JACK STAND UNIT, DAN TURUN JACK STAND","Pengkondisian unit, jack stand unit, dan turun jack stand telah selesai."
3c9c20cf-a1a2-562a-a209-74f0af84fd2b,2026-06-001,SMS_DB,SYSTEM COOL START,PENGECHECKAN PERANGKAT COOL START,ON_PROGRESS,50,0,"COOL START VALVE, WARM UP REGURATOR, AUXILIARY AIR REGULATOR","Cold start valve, warm up regulator, auxiliary air regulator masih dalam proses."
2c51b0d8-63bb-5c99-acf2-72ba854e11a6,2026-06-001,SMS_DB,PERANGKAT COOL START,CHECK,ON_PROGRESS,50,0,WIRRING COOL START,Wirring cold start masih dalam proses.
189c9f52-430f-599a-9666-e415689cf45c,2026-06-001,SMS_DB,ALL PART,PENYIMPANAN,DONE,100,0,PENYIMPANAN PART KE GUDANG,Penyimpanan part ke gudang telah selesai.
8eafe60d-53d1-5869-849d-ccd22cdb0d9b,2026-06-001,SMS_DB,"PERANGKAT ENGINE , ENGINE","PEMASANGAN, RUNNING & CHECK FUNGSI COOLSTART",DONE,100,0,"SETELAH CHECK FUNGSI WARM UP REGULATOR, ASS & COOL START","Setelah pengecekan fungsi warm up regulator, ass dan cold start telah selesai."
7429a19a-eec3-5561-9826-4ec988164ef8,2026-06-002,SMS_DB,SHOCK ABSORBER,PELEPASAN DAN PEMASANGAN,DONE,100,0,PELEPASAN SHOCK ABSORBER LAMA DAN PEMASANGAN SHOCK ABSORBER BARU DI KAP BAGASI BANTU MEKANIK,Pelepasan shock absorber lama dan pemasangan shock absorber baru di kap bagasi bantu mekanik telah selesai.
2e1a03fb-42f7-5e67-9072-26796bcef9ff,2026-06-002,SMS_DB,FUEL DISC & HOUSING,PEMASANGAN,DONE,100,0,PREPARE PEMASANGAN KE UNIT,Persiapan pemasangan ke unit telah selesai.
45c50c79-44fd-5af7-a0cd-a888cbc4ef02,2026-06-002,SMS_DB,INLET TURBO,"BUAT PAKING 2 PCS, CLEANING PART, PERAKITAN",DONE,100,0,PREPARE PEMASANGAN KE UNIT,Persiapan pemasangan ke unit telah selesai.
29d130f2-dfdf-5d4f-8ded-2d3c51609655,2026-06-002,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,DI UNIT,Perapihan pada area kerja telah selesai.
b9ba4cab-7a15-5f98-bb29-79faf23f5233,2026-06-002,SMS_DB,MIXTURE CONTROL UJIT AIR CLEANER,"PELEPASAN DARI UNIT, PERECAHAN, ANALISA KERUSAKAN, MAKING PAKING, PERAKITAN",DONE,100,0,PREPARE PEMASANGAN KE UNIT,Persiapan pemasangan ke unit telah selesai.
4072b0d5-349c-52cd-822f-0f0c1fee2c9f,2026-06-002,SMS_DB,MIXTURE CONTROL UJIT AIR CLEANER,PEMASANGAN KE UNIT,DONE,100,0,PREPARE RUNNING ENGINE,Persiapan uji fungsi mesin telah selesai.
29fcad90-12e7-5b1d-89ec-a84995c0b6e3,2026-06-002,SMS_DB,BUSI (SPARK PLUG),"PELEPASAN, CLEANING & PEMASANGAN",DONE,100,0,DI UNIT,"Pelepasan, pembersihan dan pemasangan pada busi (spark plug) telah selesai."
c2efe4ab-6faa-58da-95c6-a76de94060df,2026-06-002,SMS_DB,ENGINE,RUNNING & SETTING ENGINE,ON_PROGRESS,50,0,PREPARE TEST DRIVE,Persiapan test drive masih dalam proses.
9db93319-a8ff-568c-ba85-6fa1a266b9d8,2026-06-002,SMS_DB,RELAY FUEL PUMP,CEK JALUR DAN ANALISA KERUSAKAN,DONE,100,0,Cek jalur dan analisa kerusakan,Pengecekan jalur dan analisa kerusakan telah selesai.
afea22c1-7fc0-5917-a96a-1009c62369ab,2026-06-002,SMS_DB,FUEL PUMP RELAY,REPAIR JALUR,ON_PROGRESS,50,0,Repair jalur,Perbaikan jalur masih dalam proses.
346839a9-4754-529f-aafc-2681f69d3fee,2026-06-003,SMS_DB,KABEL RELAY FUEL PUMP,REPAIR DAN JALURKAN,ON_PROGRESS,50,0,Repair dan jalurkan,Perbaikan dan jalurkan masih dalam proses.
ee051350-4728-5baf-ae40-dab07d91fa82,2026-06-003,SMS_DB,KABEL BODY ENGINE,REPAIR,ON_PROGRESS,50,0,REPAIR,Perbaikan masih dalam proses.
1ec580cb-f362-5214-be82-f6962278b458,2026-06-003,SMS_DB,ALL PART,PERAPIHAN DAN PENYIMPANAN,DONE,100,0,KE GUDANG,Ke gudang telah selesai.
086e5a5e-b139-5129-87c9-25e997d5efa2,2026-06-003,SMS_DB,SWITCH CUT OF DI FUEL DISC,"ANALISA, SETTING & PEMASANGAN KE UNIT",DONE,100,0,PREPARE RUNNING ENGINE,Persiapan uji fungsi mesin telah selesai.
b48bd386-09e5-5319-892f-98dde07f9b76,2026-06-003,SMS_DB,FUEL DISTRIBUTOR,"PELEPASAN,SETTING SWITCH DAN PEMASANGAN",DONE,100,0,DI UNIT,"Pelepasan, penyetelan switch dan pemasangan pada fuel distributor telah selesai."
cc7f4ef1-f937-5c9a-a1c2-c5c2b2e4f2d7,2026-06-003,SMS_DB,KABEL ENGINE,REPAIR KABEL BODY ENGINE,ON_PROGRESS,50,0,Repair kabe bagian relay fuel pump,Perbaikan kabe bagian relay pompa bensin masih dalam proses.
905f8850-e4cb-5a1a-94c8-45f35a5128f9,2026-06-003,SMS_DB,KABEL RELAY FUEL PUMP,PERAPIHAN,ON_PROGRESS,50,0,PERAPIHAN,Perapihan masih dalam proses.
99e90e2f-bd34-59ea-9410-b778536155bf,2026-06-004,SMS_DB,UNIT,PEMINDAHAN,DONE,100,0,BANTU PEMINDAHAN UNIT KE WS 2,Bantu pemindahan unit ke ws 2 telah selesai.
402ab946-598c-56ad-aa5d-dca46b96ba15,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
347f9862-21e2-54dd-99fe-a1cd5dc1894c,2026-06-004,SMS_DB,FUEL PUMP,SETTING KABEL,ON_PROGRESS,50,0,Bagian fuel pump,Penyetelan kabel pada fuel pump masih dalam proses.
de16fece-76ea-5207-866f-9052c65e44a3,2026-06-004,SMS_DB,FUSE BOX,REPAIR,DONE,100,0,Repair fuse box,Perbaikan fuse box telah selesai.
a6c6e018-7da6-502d-99d1-b999c7e9716c,2026-06-004,SMS_DB,ENGINE,JUMP START,DONE,100,0,JUMP START ENGINE BANTU MEKANIK,Jump start mesin bantu mekanik telah selesai.
7c688273-4a12-5f99-88d2-1b8710b247d6,2026-06-004,SMS_DB,FUSE BOX,SETTING FUSE BOX,ON_PROGRESS,50,0,Dan repair kabel fuse box,Dan perbaikan kabel fuse box masih dalam proses.
be78c93e-8253-50d7-8e1c-f8f3929499e1,2026-06-004,SMS_DB,UNIT,KONTROL + INCHARGE,DONE,100,0,PERSIAPAN PROGRESS,Pengawasan pekerjaan pada unit kendaraan telah selesai.
c9b40243-688c-5549-b7e0-6b5e7dd39950,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
4f0cbb5b-3c93-550d-ab6f-a4502c4cb76b,2026-06-004,SMS_DB,ENGINE,"CHECK DEBIT KE WARM UP REGURATOR, SETTING BASE FUEL DISCK, SETTING TROTEL POSISION SENSOR, RUNNING ENGINE",DONE,100,0,PREPARE TEST DRIVE,Persiapan test drive telah selesai.
5e8bf5b7-628c-5984-b924-eb9ab1f9a077,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
95718a4e-03b7-5217-a0a3-cf80b526a8ef,2026-06-004,SMS_DB,INLET TURBO,PEMASANGAN,DONE,100,0,PERSIAPAN TEST DRIVE,Persiapan test drive telah selesai.
dff9ac91-c9a0-5be3-b8b6-e8f89921d71b,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
b5b7da06-c71a-59a9-a9ee-1980383b79fd,2026-06-004,SMS_DB,FUSE BOX,PEMASANGAN FUSE BOX BAGIAN DEPAN,ON_PROGRESS,50,0,Area bagasi,Area bagasi masih dalam proses.
e920fe7f-aff2-5b7f-8a72-5106e1ed5d1c,2026-06-004,SMS_DB,UNIT,GENERAL CEK KELISTRIKAN,ON_PROGRESS,50,0,PERSIAPAN TEST DRIVE,Persiapan test drive masih dalam proses.
d964bb24-7398-5199-90b3-0e00fdd2715f,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
a7c20837-fa1e-596e-a718-91bfd2c22760,2026-06-004,SMS_DB,UNIT,INCHARGE + TEST DRIVE,DONE,100,0,PERSIAPAN PROGRESS,Pengawasan pekerjaan dan test drive pada unit kendaraan telah selesai.
510e1714-873b-502f-8062-a7500907e0b8,2026-06-004,SMS_DB,UNIT,CLEANING,DONE,100,0,PERSIAPAN TEST DRIVE,Persiapan test drive telah selesai.
25b26efc-036a-502d-b0ee-bcf252f64242,2026-06-004,SMS_DB,TUAS TRANSMISI,"SETTING RPM, SETTING TUAS TRANSMISI",DONE,100,0,PERBAIKAN KEKURANAGAN HASIL TEST DRIVE,Perbaikan kekurangan setelah test drive telah selesai.
45ea9300-18df-5162-a2ab-9f6dd90bcd54,2026-06-004,SMS_DB,AREA KERJA,PERAPIHAN,DONE,100,0,PERAPIHAN AREA KERJA,Perapihan area kerja telah selesai.
7f65ddea-2854-5750-b909-3e0aa90cbf7b,2026-06-004,SMS_DB,UNIT,KONTROL + INCHARGE,DONE,100,0,PERSIAPAN PROGRESS,Pengawasan pekerjaan pada unit kendaraan telah selesai.
36f3563b-5c7e-5db5-89e1-4fca090a527a,2026-07-001,SMS_DB,ALL PART,PREPARE DAN PENYIMPANAN,DONE,100,0,PREPARE DAN PENYIMPANAN PART KE GUDANG,Persiapan dan penyimpanan part ke gudang telah selesai.
6ae4fd54-4d4d-53cf-96e9-02147c40a5f7,2026-07-001,SMS_DB,UNIT,PENGECEKAN,DONE,100,0,PENGECEKAN UNIT DAN TEKANAN ANGIN BAN,Pengecekan unit dan tekanan angin ban telah selesai.
9d868c04-94fc-5054-bcf0-d60050c38ce6,2026-07-001,SMS_DB,KABEL ENGINE,CEK ARUS KE SENSOR SENSOR ENGINE,DONE,100,0,Persiapn settimg engine,Persiapan penyetelan mesin telah selesai.
338da050-e61a-5ce5-9c07-a3196c2e6aeb,2026-07-002,SMS_DB,CLAMP BOOT BELAKANG DRIVE SHAFT LH,JACK STAND UNIT DAN PENGENCANGAN,DONE,100,0,"JACK STAND UNIT, PENGECEKAN DAN PENGENCANGAN CLAMP BOOT BELAKANG DRIVE SHAFT LH BANTU MEKANIK","Jack stand unit, pengecekan dan pengencangan clamp boot belakang drive shaft LH bantu mekanik telah selesai."
42d39957-975b-5bae-ba36-f17870b1f613,2026-07-002,SMS_DB,UNIT,CLEANING,DONE,100,0,"CLEANING UNIT, PENGECEKAN TEKANAN ANGIN BAN, DAN PENGECEKAN KEKENCANGAN BAUT RODA","Pembersihan unit, pengecekan tekanan angin ban, dan pengecekan kekencangan baut roda telah selesai."
1debe322-94a1-5bfb-b031-b658f343aba3,2026-07-002,SMS_DB,RADIO DAN CENTRAL LOCK,CEK FUNGSIONAL DAN JALUR,DONE,100,0,Pengecekan,Pengecekan telah selesai.
f8a717f9-583a-5599-aa33-1b37c9ae1cc0,2026-04-002,SMS_DB,PIPA AC,PENGELASAN,ON_PROGRESS,50,0,DI BAGIAN YANG BOCOR,Di bagian yang bocor masih dalam proses.
096d9b41-8e60-50f4-93e9-f085ff856c26,2026-04-003,SMS_DB,PIPA AC,PENGELASAN,DONE,100,0,6 PCS,Pengelasan pada pipa AC telah selesai.
27f6558c-5b69-598a-9530-eece98b88a1b,2026-04-003,SMS_DB,MEKANISME LOCK TUTUP FUEL GAS,PEMASANGAN,ON_PROGRESS,50,0,PEMASANGAN MEKANISME LOCK TUTUP FUEL GAS,Pemasangan mekanisme lock tutup fuel gas masih dalam proses.
ce8b2e01-da94-52b4-9a12-fa0c9de12758,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
c7532d6a-2a2d-572e-8f03-ce91212e80e3,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
3b7abd29-3688-597d-b524-e75a9330b6f8,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
ba6dbdd4-f999-5973-b856-068451a03106,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
2da7389a-1ca5-523a-86f9-7e082e3991e5,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
89a2ea54-ca7b-5462-acf8-75e004f2f22b,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
94bedb10-ba93-57f7-b765-b79fc8ffef81,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC,MAKING + SETTING,ON_PROGRESS,50,0,MAKING + SETTING COVER KONDENSOR AC,Pembuatan dan penyetelan cover kondensor AC masih dalam proses.
e5c6bd7b-3fcc-543e-a816-30ecd2b16305,2026-05-001,SMS_DB,COVER KONDENSOR SISTEM AC BAGIAN BAWAH,PENGELASAN DAN PERAPIHAN,ON_PROGRESS,50,0,PENGELASAN DAN PERAPIHAN BRACKET COVER KONDENSOR AC BAGIAN BAWAH + SETTING COVER KONDENSOR AC ( TINGGAL PERAPIHAN),Pengelasan dan perapihan bracket cover kondensor AC bagian bawah dan penyetelan cover kondensor AC ( tinggal perapihan) masih dalam proses.
2fba8c04-e1aa-5aaa-a8f2-d09d61a22730,2026-05-002,SMS_DB,KLEM PIPA AC,MAKING + SETTING,ON_PROGRESS,50,0,3 PCS,Pembuatan dan penyetelan pada klem pipa AC masih dalam proses.
e313d745-fab5-5fd7-ac97-5cea096d081b,2026-05-002,SMS_DB,KLEM PIPA AC,MAKING + SETTING,DONE,100,0,3 PCS,Pembuatan dan penyetelan pada klem pipa AC telah selesai.
4fd739a7-d7cd-50a3-94a9-44a4af82bf14,2026-05-002,SMS_DB,KLEM PIPA AC,MAKING + SETTING,DONE,100,0,1 PCS BAGIAN BELAKANG,Pembuatan dan penyetelan satu klem pipa AC bagian belakang telah selesai.
d156495d-ddbd-564c-ac37-b0d338e068d8,2026-05-002,SMS_DB,KLEM PIPA AC,PELEPASAN DAN PERAPIHAN,DONE,100,0,PELEPASAN DAN PERAPIHAN KLEM PIPA AC,Pelepasan dan perapihan klem pipa AC telah selesai.
93ef7c0c-f3b3-50e8-97b2-6229ee9e96a4,2026-06-001,SMS_DB,"HANDLE PINTU RH, SPION RH DAN HEADLAMP RH",PELEPASAN,DONE,100,0,"PELEPASAN HANDLE PINTU RH, SPION RH , HEADLAM RH","Pelepasan handle pintu RH, spion kanan (RH), headlamp kanan (RH) telah selesai."
c160451d-b7fe-591a-840e-cb5306a23bb8,2026-06-001,SMS_DB,DOORTRIM DEPAN RH,PELEPASAN,DONE,100,0,PELEPASAN DOORTRIM DEPAN RH DARI UNIT,Pelepasan door trim depan RH dari unit telah selesai.
a0d11de1-e406-57f5-97ec-8a40ae598f84,2026-06-002,SMS_DB,TRIM BELAKANG SAMPING RH/LH,PEMASANGAN,DONE,100,0,PEMASANGAN TRIM SAMPING RH/LH DI UNIT DAN CEK MEKANISME SAFETY BELT,Pemasangan trim samping RH/LH pada unit dan pengecekan mekanisme sabuk keselamatan telah selesai.
